id	index	Product	date type	date	revocation reason_IT
PESTON:0811264	11264	DISERBOSAN CONCENTRATO	pesticide revocation date	1990-08-04^^xsd:date	
PESTON:0811265	11265	DISERBOSAN PRONTO USO	pesticide issue date	1972-03-16^^xsd:date	
PESTON:0811266	11266	DISERBOSAN PRONTO USO	pesticide authorization expiry date	2032-10-31^^xsd:date	
PESTON:0811267	11267	DISERBOSAN PRONTO USO	pesticide revocation date	1990-04-07^^xsd:date	
PESTON:0811268	11268	DISERGREEN	pesticide issue date	1985-05-06^^xsd:date	
PESTON:0811269	11269	DISERGREEN	pesticide authorization expiry date	2012-06-30^^xsd:date	
PESTON:0811270	11270	DISERGREEN	pesticide revocation date	1997-02-10^^xsd:date	
PESTON:0811271	11271	DISERMAIS A	pesticide issue date	1984-06-21^^xsd:date	
PESTON:0811272	11272	DISERMAIS A	pesticide revocation date	2005-02-01^^xsd:date	
PESTON:0811273	11273	DISERMAIS AL	pesticide issue date	1983-05-11^^xsd:date	
PESTON:0811274	11274	DISERMAIS AL	pesticide revocation date	2003-10-22^^xsd:date	
PESTON:0811275	11275	DISERMAIS FLUIDO	pesticide issue date	1998-10-30^^xsd:date	
PESTON:0811276	11276	DISERMAIS FLUIDO	pesticide revocation date	1990-04-07^^xsd:date	
PESTON:0811277	11277	DISERMIX CEREALI	pesticide issue date	1995-01-31^^xsd:date	
PESTON:0811278	11278	DISERMIX CEREALI	pesticide revocation date	2006-05-01^^xsd:date	
PESTON:0811279	11279	DISERMOL-E.C.	pesticide issue date	1972-02-17^^xsd:date	
PESTON:0811280	11280	DISERMOL-E.C.	pesticide authorization expiry date	2005-12-31^^xsd:date	
PESTON:0811281	11281	DISERMOL-E.C.	pesticide revocation date	1995-10-16^^xsd:date	
PESTON:0811282	11282	DISERPLAN	pesticide issue date	1983-03-30^^xsd:date	
PESTON:0811283	11283	DISERPLAN	pesticide authorization expiry date	2000-01-31^^xsd:date	
PESTON:0811284	11284	DISERPLAN	pesticide revocation date	2004-06-30^^xsd:date	
PESTON:0811285	11285	DISERSORGO	pesticide issue date	1980-06-19^^xsd:date	
PESTON:0811286	11286	DISERSORGO	pesticide revocation date	2017-12-07^^xsd:date	
PESTON:0811287	11287	DISERSTI L 25	pesticide issue date	2001-02-15^^xsd:date	
PESTON:0811288	11288	DISERSTI L 25	pesticide revocation date	2003-07-26^^xsd:date	
PESTON:0811289	11289	DISERVAL	pesticide issue date	1992-03-16^^xsd:date	
PESTON:0811290	11290	DISERVAL	pesticide revocation date	2007-12-06^^xsd:date	
PESTON:0811291	11291	DISETALIN EC	pesticide issue date	1995-02-13^^xsd:date	
PESTON:0811292	11292	DISETALIN EC	pesticide authorization expiry date	2011-02-15^^xsd:date	
PESTON:0811293	11293	DISETALIN EC	pesticide revocation date	1994-03-16^^xsd:date	
PESTON:0811294	11294	DISETALIN L	pesticide issue date	2012-05-18^^xsd:date	
PESTON:0811295	11295	DISETALIN L	pesticide authorization expiry date	2018-07-31^^xsd:date	
PESTON:0811296	11296	DISETALIN TZ	pesticide issue date	2001-04-11^^xsd:date	
PESTON:0811297	11297	DISETALIN TZ	pesticide authorization expiry date	2005-02-13^^xsd:date	
PESTON:0811298	11298	DISETALIN TZ	pesticide revocation date	2003-07-26^^xsd:date	
PESTON:0811299	11299	DISHA	pesticide issue date	1978-04-19^^xsd:date	
PESTON:0811300	11300	DISHA	pesticide authorization expiry date	2021-10-31^^xsd:date	
PESTON:0811301	11301	DISHA	pesticide revocation date	1996-12-02^^xsd:date	
PESTON:0811302	11302	DISINFEST	pesticide issue date	1974-06-25^^xsd:date	
PESTON:0811303	11303	DISINFEST	pesticide authorization expiry date	2011-04-11^^xsd:date	
PESTON:0811304	11304	DISINFEST	pesticide revocation date	1996-02-01^^xsd:date	
PESTON:0811305	11305	DISINFESTANTE GAMMEXANE	pesticide issue date	1981-02-17^^xsd:date	
PESTON:0811306	11306	DISINFESTANTE GAMMEXANE	pesticide revocation date	2007-11-21^^xsd:date	
PESTON:0811307	11307	DISMA	pesticide issue date	1972-12-13^^xsd:date	
PESTON:0811308	11308	DISMA	pesticide revocation date	2007-11-21^^xsd:date	
PESTON:0811309	11309	DISOLFO	pesticide issue date	1984-01-12^^xsd:date	
PESTON:0811310	11310	DISOLFO	pesticide revocation date	2009-03-18^^xsd:date	
PESTON:0811311	11311	DISORT 75 PB	pesticide issue date	1976-03-30^^xsd:date	
PESTON:0811312	11312	DISORT 75 PB	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0811313	11313	DISPERSAN	pesticide issue date	2006-05-30^^xsd:date	
PESTON:0811314	11314	DISPERSAN	pesticide revocation date	1985-05-06^^xsd:date	
PESTON:0811315	11315	DISPERSANDIECI	pesticide issue date	1977-04-06^^xsd:date	
PESTON:0811316	11316	DISPERSANDIECI	pesticide revocation date	2009-01-01^^xsd:date	
PESTON:0811317	11317	DISPLAY 75	pesticide issue date	1984-05-10^^xsd:date	
PESTON:0811318	11318	DISPLAY 75	pesticide authorization expiry date	2011-05-30^^xsd:date	
PESTON:0811319	11319	DISPLAY 75	pesticide revocation date	2013-10-01^^xsd:date	
PESTON:0811320	11320	DISSECCANTE CAFFARO	pesticide issue date	1974-09-07^^xsd:date	
PESTON:0811321	11321	DISSECCANTE CAFFARO	pesticide revocation date	2009-05-10^^xsd:date	
PESTON:0811322	11322	DISSECCANTE RUMIANCA	pesticide issue date	2013-01-23^^xsd:date	
PESTON:0811323	11323	DISSECCANTE RUMIANCA	pesticide revocation date	1997-02-10^^xsd:date	
PESTON:0811324	11324	DISTAN D	pesticide issue date	1982-11-27^^xsd:date	
PESTON:0811325	11325	DISTANCE H&G	pesticide issue date	1998-03-02^^xsd:date	
PESTON:0811326	11326	DISTANCE H&G	pesticide authorization expiry date	2019-07-31^^xsd:date	
PESTON:0811327	11327	DISTANCE H&G	pesticide revocation date	1993-08-07^^xsd:date	
PESTON:0811328	11328	DISTOR WP	pesticide issue date	1982-06-21^^xsd:date	
PESTON:0811329	11329	DISTOR WP	pesticide revocation date	1987-03-04^^xsd:date	
PESTON:0811330	11330	DISTRAL	pesticide issue date	1986-02-26^^xsd:date	
PESTON:0811331	11331	DISTRAL	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0811332	11332	DISTRAL	pesticide revocation date	2009-01-01^^xsd:date	
PESTON:0811333	11333	DISULFAN	pesticide issue date	1978-01-01^^xsd:date	
PESTON:0811334	11334	DISULFAN	pesticide revocation date	2007-12-06^^xsd:date	
PESTON:0811335	11335	DISULFOTON ENICHEM AGRICOLTURA	pesticide issue date	1999-02-12^^xsd:date	
PESTON:0811336	11336	DISULFOTON ENICHEM AGRICOLTURA	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0811337	11337	DISVAL	pesticide issue date	2001-05-07^^xsd:date	
PESTON:0811338	11338	DISVAL	pesticide revocation date	2006-07-01^^xsd:date	
PESTON:0811339	11339	DITER	pesticide issue date	1983-09-14^^xsd:date	
PESTON:0811340	11340	DITER	pesticide authorization expiry date	2010-12-31^^xsd:date	
PESTON:0811341	11341	DITER	pesticide revocation date	1991-10-25^^xsd:date	
PESTON:0811342	11342	DITERON	pesticide issue date	1998-01-08^^xsd:date	
PESTON:0811343	11343	DITERON	pesticide authorization expiry date	2011-05-07^^xsd:date	
PESTON:0811344	11344	DITERON	pesticide revocation date	1979-01-25^^xsd:date	REVOCA PUBBLICATA SU G.U. N. 44 DEL 14.2.1979
PESTON:0811345	11345	DITHANE 70 BLU	pesticide issue date	1972-05-10^^xsd:date	
PESTON:0811346	11346	DITHANE 70 BLU	pesticide revocation date	1977-04-04^^xsd:date	
PESTON:0811347	11347	DITHANE 70 WDG NEOTEC	pesticide issue date	1973-01-02^^xsd:date	
PESTON:0811348	11348	DITHANE 70 WDG NEOTEC	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0811349	11349	DITHANE 70 WDG NEOTEC	pesticide revocation date	1990-04-07^^xsd:date	
PESTON:0811350	11350	DITHANE A 40	pesticide issue date	1971-05-04^^xsd:date	
PESTON:0811351	11351	DITHANE A 40	pesticide revocation date	2001-07-12^^xsd:date	REVOCA PER NON ISCRIZIONE ZINEB ALL. 1 DIR. 91/414 (DM 18.5.01)
PESTON:0811352	11352	DITHANE A-32	pesticide issue date	1972-09-19^^xsd:date	
PESTON:0811353	11353	DITHANE A-32	pesticide revocation date	2021-02-01^^xsd:date	
PESTON:0811354	11354	DITHANE BLEU	pesticide issue date	1981-01-13^^xsd:date	
PESTON:0811355	11355	DITHANE BLEU	pesticide issue date	1981-12-03^^xsd:date	
PESTON:0811356	11356	DITHANE BLEU	pesticide issue date	1982-11-05^^xsd:date	
PESTON:0811357	11357	DITHANE BLEU	pesticide revocation date	2006-07-01^^xsd:date	
PESTON:0811358	11358	DITHANE BLEU	pesticide revocation date	2000-11-06^^xsd:date	
PESTON:0811359	11359	DITHANE BLEU	pesticide revocation date	1990-11-27^^xsd:date	
PESTON:0811360	11360	DITHANE BLEU	pesticide revocation decision date	2001-07-12^^xsd:date	
PESTON:0811361	11361	DITHANE DG NEOTEC	pesticide issue date	1979-11-20^^xsd:date	
PESTON:0811362	11362	DITHANE DG NEOTEC	pesticide authorization expiry date	2021-01-31^^xsd:date	
PESTON:0811363	11363	DITHANE DG NEOTEC	pesticide revocation date	2005-07-25^^xsd:date	
PESTON:0811364	11364	DITHANE FS	pesticide issue date	1971-05-04^^xsd:date	
PESTON:0811365	11365	DITHANE FS	pesticide revocation date	1979-01-25^^xsd:date	REVOCA PUBBLICATA SU G.U. N. 44 DEL 14.2.1979
PESTON:0811366	11366	DITHANE M 45	pesticide issue date	1981-02-17^^xsd:date	
PESTON:0811367	11367	DITHANE M 45	pesticide revocation date	2021-02-01^^xsd:date	
PESTON:0811368	11368	DITHANE M-22	pesticide issue date	1971-09-06^^xsd:date	
PESTON:0811369	11369	DITHANE M-22	pesticide issue date	1980-10-13^^xsd:date	
PESTON:0811370	11370	DITHANE M-22	pesticide revocation date	2008-06-11^^xsd:date	
PESTON:0811371	11371	DITHANE M-22	pesticide revocation date	2021-02-01^^xsd:date	
PESTON:0811372	11372	DITHANE M-22 CONC. 70	pesticide issue date	1979-08-01^^xsd:date	
PESTON:0811373	11373	DITHANE M-22 CONC. 70	pesticide revocation date	2006-07-01^^xsd:date	
PESTON:0811374	11374	DITHANE M-45	pesticide issue date	2005-09-02^^xsd:date	
PESTON:0811375	11375	DITHANE M-45	pesticide authorization expiry date	2021-01-31^^xsd:date	
PESTON:0811376	11376	DITHANE M-45	pesticide revocation date	1986-02-26^^xsd:date	
PESTON:0811377	11377	DITHANE M-45 LF	pesticide issue date	1973-06-28^^xsd:date	
PESTON:0811378	11378	DITHANE M-45 LF	pesticide revocation date	1996-02-01^^xsd:date	
PESTON:0811379	11379	DITHANE M-45 WP	pesticide issue date	1971-05-04^^xsd:date	
PESTON:0811380	11380	DITHANE M-45 WP	pesticide authorization expiry date	2021-01-31^^xsd:date	
PESTON:0811381	11381	DITHANE M-45 WP	pesticide revocation date	1996-02-01^^xsd:date	
PESTON:0811382	11382	DITHANE S-60	pesticide issue date	1980-06-19^^xsd:date	
PESTON:0811383	11383	DITHANE S-60	pesticide revocation date	1986-02-26^^xsd:date	
PESTON:0811384	11384	DITHANE Z 78	pesticide issue date	1979-11-20^^xsd:date	
PESTON:0811385	11385	DITHANE Z 78	pesticide revocation date	1996-06-10^^xsd:date	
PESTON:0811386	11386	DITHANE Z 78 BLU	pesticide issue date	1971-05-04^^xsd:date	
PESTON:0811387	11387	DITHANE Z 78 BLU	pesticide revocation date	1989-06-05^^xsd:date	
PESTON:0811388	11388	DITHANE Z 78 POLVERE	pesticide issue date	1981-02-17^^xsd:date	
PESTON:0811389	11389	DITHANE Z 78 POLVERE	pesticide revocation date	1996-06-10^^xsd:date	
PESTON:0811390	11390	DITHANE Z 78 POLVERE 8%	pesticide issue date	1981-03-27^^xsd:date	
PESTON:0811391	11391	DITHANE Z 78 POLVERE 8%	pesticide revocation date	1979-05-14^^xsd:date	
PESTON:0811392	11392	DITHANE Z-70	pesticide issue date	1981-02-17^^xsd:date	
PESTON:0811393	11393	DITHANE Z-70	pesticide revocation date	1988-12-21^^xsd:date	
PESTON:0811394	11394	DITHANE Z-78	pesticide issue date	1972-05-10^^xsd:date	
PESTON:0811395	11395	DITHANE Z-78	pesticide issue date	1980-12-20^^xsd:date	
PESTON:0811396	11396	DITHANE Z-78	pesticide revocation date	1992-01-07^^xsd:date	
PESTON:0811397	11397	DITHANE Z-78	pesticide revocation date	1991-07-25^^xsd:date	
PESTON:0811398	11398	DITHANE Z-78 POLVERE 8%	pesticide issue date	1978-12-23^^xsd:date	
PESTON:0811399	11399	DITHANE Z-78 POLVERE 8%	pesticide revocation date	2003-03-14^^xsd:date	
PESTON:0811400	11400	DITHEX POLVERE P 25	pesticide issue date	1980-12-20^^xsd:date	
PESTON:0811401	11401	DITHEX POLVERE P 25	pesticide revocation date	2011-12-01^^xsd:date	
PESTON:0811402	11402	DITHIOMAL EC	pesticide issue date	1982-04-26^^xsd:date	
PESTON:0811403	11403	DITHIOMAL EC	pesticide revocation date	2001-07-12^^xsd:date	
PESTON:0811404	11404	DITHIOVIT	pesticide issue date	2002-02-04^^xsd:date	
PESTON:0811405	11405	DITHIOVIT	pesticide revocation date	2001-07-12^^xsd:date	
PESTON:0811406	11406	DITHIOVIT A	pesticide issue date	1979-10-10^^xsd:date	
PESTON:0811407	11407	DITHIOVIT A	pesticide revocation date	1992-11-09^^xsd:date	REVOCA PUBBLICATA IN G.U. N. 295 DEL 16.12.1992
PESTON:0811408	11408	DITIAK	pesticide issue date	1980-10-16^^xsd:date	
PESTON:0811409	11409	DITIAK	pesticide authorization expiry date	2011-12-31^^xsd:date	
PESTON:0811410	11410	DITIAK	pesticide revocation date	2003-07-07^^xsd:date	REVOCA PER MANCATA PRESENTAZIONE ISTANZA DI RINNOVO
PESTON:0811411	11411	DITIAMINA	pesticide issue date	1980-10-03^^xsd:date	
PESTON:0811412	11412	DITIAMINA	pesticide revocation date	2003-09-11^^xsd:date	REVOCA NON ISCRIZIONE ALL. I PARATION METILE
PESTON:0811413	11413	DITIAMINA AZZURRA	pesticide issue date	1998-04-06^^xsd:date	
PESTON:0811414	11414	DITIAMINA AZZURRA	pesticide revocation date	2009-09-01^^xsd:date	
PESTON:0811415	11415	DITIAMINA AZZURRA	pesticide revocation decision date	2003-07-07^^xsd:date	
PESTON:0811416	11416	DITIAMINA P 25	pesticide issue date	1976-12-27^^xsd:date	
PESTON:0811417	11417	DITIAMINA P 25	pesticide revocation date	1996-10-14^^xsd:date	
PESTON:0811418	11418	DITIANROC 75 PB	pesticide issue date	1995-09-25^^xsd:date	
PESTON:0811419	11419	DITIANROC 75 PB	pesticide authorization expiry date	2003-04-06^^xsd:date	
PESTON:0811420	11420	DITIANROC 75 PB	pesticide revocation date	1992-01-07^^xsd:date	
PESTON:0811421	11421	DITIL	pesticide issue date	1980-10-03^^xsd:date	
PESTON:0811422	11422	DITIL	pesticide revocation date	1996-12-02^^xsd:date	
PESTON:0811423	11423	DITIOMAN	pesticide issue date	1980-10-13^^xsd:date	
PESTON:0811424	11424	DITIOMAN	pesticide authorization expiry date	2010-12-31^^xsd:date	
PESTON:0811425	11425	DITIOMAN	pesticide revocation date	1996-10-14^^xsd:date	
PESTON:0811426	11426	DITIOZIN F 80	pesticide issue date	1981-11-18^^xsd:date	
PESTON:0811427	11427	DITIOZIN F 80	pesticide revocation date	2004-05-12^^xsd:date	
PESTON:0811428	11428	DITIOZOL	pesticide issue date	1982-09-24^^xsd:date	
PESTON:0811429	11429	DITIOZOL	pesticide revocation date	2000-11-06^^xsd:date	
PESTON:0811430	11430	DITIRAM	pesticide issue date	1983-03-16^^xsd:date	
PESTON:0811431	11431	DITIRAM	pesticide revocation date	1990-11-27^^xsd:date	
PESTON:0811432	11432	DITONEB	pesticide issue date	1985-04-03^^xsd:date	
PESTON:0811433	11433	DITONEB	pesticide revocation date	2007-12-06^^xsd:date	
PESTON:0811434	11434	DITRAN	pesticide issue date	1978-04-19^^xsd:date	
PESTON:0811435	11435	DITRAN	pesticide revocation date	1993-06-18^^xsd:date	
PESTON:0811436	11436	DI-TRAPEX	pesticide issue date	1983-04-26^^xsd:date	
PESTON:0811437	11437	DI-TRAPEX	pesticide revocation date	2015-06-01^^xsd:date	
PESTON:0811438	11438	DITRIN 5 G	pesticide issue date	1979-04-23^^xsd:date	
PESTON:0811439	11439	DITRIN 5 G	pesticide revocation date	1986-02-26^^xsd:date	
PESTON:0811440	11440	DITRIN 50	pesticide issue date	1979-04-30^^xsd:date	
PESTON:0811441	11441	DITRIN 50	pesticide revocation date	1990-11-27^^xsd:date	
PESTON:0811442	11442	DITRIN 7,5 P.S.	pesticide issue date	1980-04-04^^xsd:date	
PESTON:0811443	11443	DITRIN 7,5 P.S.	pesticide revocation date	2001-05-21^^xsd:date	
PESTON:0811444	11444	DITRIN 85	pesticide issue date	1986-10-01^^xsd:date	
PESTON:0811445	11445	DITRIN 85	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0811446	11446	DITRIN FLOW	pesticide issue date	2012-05-18^^xsd:date	
PESTON:0811447	11447	DITTO	pesticide issue date	1975-09-04^^xsd:date	
PESTON:0811448	11448	DITTO	pesticide authorization expiry date	2021-12-31^^xsd:date	
PESTON:0811449	11449	DITTO	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0811450	11450	DIUCISAR	pesticide issue date	1987-12-10^^xsd:date	
PESTON:0811451	11451	DIUCISAR	pesticide revocation date	1996-12-02^^xsd:date	
PESTON:0811452	11452	DIUCISAR S	pesticide issue date	1976-07-05^^xsd:date	
PESTON:0811453	11453	DIUCISAR S	pesticide revocation date	2001-09-25^^xsd:date	
PESTON:0811454	11454	DIUCLOR	pesticide issue date	1985-04-24^^xsd:date	
PESTON:0811455	11455	DIUCLOR	pesticide revocation date	1986-02-26^^xsd:date	
PESTON:0811456	11456	DIUR 80	pesticide issue date	1973-07-28^^xsd:date	
PESTON:0811457	11457	DIUR 80	pesticide revocation date	2007-12-13^^xsd:date	
PESTON:0811458	11458	DIUREX	pesticide issue date	2003-10-27^^xsd:date	
PESTON:0811459	11459	DIUREX	pesticide revocation date	2001-05-21^^xsd:date	
PESTON:0811460	11460	DIUREX 80 WG	pesticide issue date	1975-10-31^^xsd:date	
PESTON:0811461	11461	DIUREX 80 WG	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0811462	11462	DIUREX 80 WG	pesticide revocation date	2004-07-30^^xsd:date	REVOCA LISTA C RICLASSIFICAZIONE
PESTON:0811463	11463	DIURON BAYER	pesticide issue date	1971-12-01^^xsd:date	
PESTON:0811464	11464	DIURON BAYER	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0811465	11465	DIURON BAYER	pesticide revocation decision date	2003-12-31^^xsd:date	
PESTON:0811466	11466	DIURON SIPCAM	pesticide issue date	1975-09-04^^xsd:date	
PESTON:0811467	11467	DIURON SIPCAM	pesticide revocation date	2002-07-01^^xsd:date	REVOCATO CON DM 18/12/2002 (RETROATTIVO)
PESTON:0811468	11468	DIUSAR	pesticide issue date	1988-05-25^^xsd:date	
PESTON:0811469	11469	DIUSAR	pesticide revocation date	2003-07-07^^xsd:date	REVOCA PER MANCATA PRESENTAZIONE ISTANZA RINNOVO
PESTON:0811470	11470	DIUSAR	pesticide revocation decision date	2002-12-18^^xsd:date	
PESTON:0811471	11471	DIVAL 10	pesticide issue date	1998-02-10^^xsd:date	
PESTON:0811472	11472	DIVAL 10	pesticide revocation date	2019-10-01^^xsd:date	
PESTON:0811473	11473	DIVAL 10	pesticide revocation decision date	2003-07-07^^xsd:date	
PESTON:0811474	11474	DIVAM	pesticide issue date	2002-03-28^^xsd:date	
PESTON:0811475	11475	DIVAM	pesticide authorization expiry date	2003-02-10^^xsd:date	
PESTON:0811476	11476	DIVAM FLOW	pesticide issue date	2006-01-18^^xsd:date	
PESTON:0811477	11477	DIVAM FLOW	pesticide authorization expiry date	2021-10-31^^xsd:date	
PESTON:0811478	11478	DIVAPAN 51	pesticide issue date	2018-03-22^^xsd:date	
PESTON:0811479	11479	DIVAPAN 51	pesticide authorization expiry date	2022-06-30^^xsd:date	
PESTON:0811480	11480	DIVAPAN 51	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0811481	11481	DIVE	pesticide issue date	2011-03-29^^xsd:date	
PESTON:0811482	11482	DIVE	pesticide authorization expiry date	2020-07-31^^xsd:date	
PESTON:0811483	11483	DIVIDEND	pesticide issue date	2010-12-15^^xsd:date	
PESTON:0811484	11484	DIVIDEND	pesticide authorization expiry date	2021-12-31^^xsd:date	
PESTON:0811485	11485	DIVLI 4 SC	pesticide issue date	2010-12-29^^xsd:date	
PESTON:0811486	11486	DIVLI 4 SC	pesticide authorization expiry date	2021-12-31^^xsd:date	
PESTON:0811487	11487	DIVO	pesticide issue date	1975-07-30^^xsd:date	
PESTON:0811488	11488	DIVO	pesticide authorization expiry date	2021-12-31^^xsd:date	
PESTON:0811489	11489	DIVO	pesticide revocation date	2007-12-06^^xsd:date	
PESTON:0811490	11490	DIVU 85	pesticide issue date	1972-02-17^^xsd:date	
PESTON:0811491	11491	DIVU 85	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0811492	11492	DIVUTOX	pesticide issue date	1996-10-25^^xsd:date	
PESTON:0811493	11493	DIVUTOX	pesticide revocation date	2012-03-01^^xsd:date	
PESTON:0811494	11494	DIXI	pesticide issue date	1996-10-25^^xsd:date	
PESTON:0811495	11495	DIXI	pesticide authorization expiry date	2005-12-31^^xsd:date	
PESTON:0811496	11496	DIXI	pesticide revocation date	2009-06-23^^xsd:date	
PESTON:0811497	11497	DIXI M	pesticide issue date	2015-10-27^^xsd:date	
PESTON:0811498	11498	DIXI M	pesticide authorization expiry date	2012-06-30^^xsd:date	
PESTON:0811499	11499	DIXIE MAIS	pesticide issue date	2003-05-07^^xsd:date	
PESTON:0811500	11500	DIXIE MAIS	pesticide authorization expiry date	2024-08-31^^xsd:date	
PESTON:0811501	11501	DIXIE MAIS	pesticide revocation date	2015-02-26^^xsd:date	
PESTON:0811502	11502	DIXIL 25 FL	pesticide issue date	1986-03-18^^xsd:date	
PESTON:0811503	11503	DIXIL 25 FL	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0811504	11504	DIXIL 25 FL	pesticide revocation date	1994-11-16^^xsd:date	
PESTON:0811505	11505	DIXOFIL	pesticide issue date	1982-10-15^^xsd:date	
PESTON:0811506	11506	DIXOFIL	pesticide revocation date	1991-07-25^^xsd:date	
PESTON:0811507	11507	DIZAC GRANULARE	pesticide issue date	1983-03-16^^xsd:date	
PESTON:0811508	11508	DIZAC GRANULARE	pesticide revocation date	1998-05-19^^xsd:date	
PESTON:0811509	11509	DIZAL	pesticide issue date	1976-04-10^^xsd:date	
PESTON:0811510	11510	DIZAL	pesticide revocation date	2007-12-06^^xsd:date	
PESTON:0811511	11511	DIZAN	pesticide issue date	2000-06-14^^xsd:date	
PESTON:0811512	11512	DIZAN	pesticide revocation date	1996-10-14^^xsd:date	
PESTON:0811513	11513	DIZAN 5	pesticide issue date	1987-07-03^^xsd:date	
PESTON:0811514	11514	DIZAN 5	pesticide authorization expiry date	2010-06-14^^xsd:date	
PESTON:0811515	11515	DIZAN 5	pesticide revocation date	2012-09-17^^xsd:date	
PESTON:0811516	11516	DIZINE	pesticide issue date	2002-10-22^^xsd:date	
PESTON:0811517	11517	DIZINE	pesticide revocation date	2007-06-06^^xsd:date	
PESTON:0811518	11518	DIZIRAM 76 WG	pesticide issue date	2003-12-10^^xsd:date	
PESTON:0811519	11519	DIZIRAM 76 WG	pesticide authorization expiry date	2012-06-30^^xsd:date	
PESTON:0811520	11520	DIZIRAM 76 WG	pesticide revocation date	1991-07-25^^xsd:date	
PESTON:0811521	11521	DIZIRAM 90	pesticide issue date	2012-05-18^^xsd:date	
PESTON:0811522	11522	DIZIRAM 90	pesticide authorization expiry date	2013-12-10^^xsd:date	
PESTON:0811523	11523	DIZOLE	pesticide issue date	1972-08-22^^xsd:date	
PESTON:0811524	11524	DIZOLE	pesticide authorization expiry date	2021-12-31^^xsd:date	
PESTON:0811525	11525	DIZOLE	pesticide revocation date	2003-07-26^^xsd:date	REVOCA REG. 2076/2002 (NO USI ESSENZIALI)
PESTON:0811526	11526	DIZON	pesticide issue date	1979-02-02^^xsd:date	
PESTON:0811527	11527	DIZON	pesticide revocation date	1978-05-30^^xsd:date	
PESTON:0811528	11528	DIZON	pesticide revocation decision date	2003-07-25^^xsd:date	
PESTON:0811529	11529	DLAPON	pesticide issue date	1972-10-03^^xsd:date	
PESTON:0811530	11530	DLAPON	pesticide revocation date	1985-06-13^^xsd:date	
PESTON:0811531	11531	DM 15-16	pesticide issue date	1980-09-16^^xsd:date	
PESTON:0811532	11532	DM 15-16	pesticide revocation date	1984-02-29^^xsd:date	
PESTON:0811533	11533	DM 34	pesticide issue date	1982-10-26^^xsd:date	
PESTON:0811534	11534	DM 34	pesticide revocation date	1992-01-07^^xsd:date	
PESTON:0811535	11535	DM 34 F	pesticide issue date	1979-11-27^^xsd:date	
PESTON:0811536	11536	DM 34 F	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0811537	11537	DMT 50	pesticide issue date	2000-01-10^^xsd:date	
PESTON:0811538	11538	DMT 50	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0811539	11539	DN 35 FL	pesticide issue date	1980-03-12^^xsd:date	
PESTON:0811540	11540	DN 35 FL	pesticide authorization expiry date	2010-01-10^^xsd:date	
PESTON:0811541	11541	DN 35 FL	pesticide revocation date	1978-11-16^^xsd:date	
PESTON:0811542	11542	DN 65	pesticide issue date	1973-02-15^^xsd:date	
PESTON:0811543	11543	DN 65	pesticide revocation date	2021-02-01^^xsd:date	
PESTON:0811544	11544	DNB 51	pesticide issue date	2017-07-25^^xsd:date	
PESTON:0811545	11545	DNB 51	pesticide revocation date	2011-12-01^^xsd:date	
PESTON:0811546	11546	DOBLE COPPER KEY	pesticide issue date	2007-08-08^^xsd:date	
PESTON:0811547	11547	DOBLE COPPER KEY	pesticide authorization expiry date	2025-12-31^^xsd:date	
PESTON:0811548	11548	DOBLE COPPER KEY	pesticide revocation date	1999-05-04^^xsd:date	
PESTON:0811549	11549	DOCK	pesticide issue date	1975-07-03^^xsd:date	
PESTON:0811550	11550	DOCK	pesticide authorization expiry date	2011-12-31^^xsd:date	
PESTON:0811551	11551	DOCK	pesticide revocation date	2011-12-01^^xsd:date	
PESTON:0811552	11552	DOCNOL	pesticide issue date	2006-05-23^^xsd:date	
PESTON:0811553	11553	DOCNOL	pesticide revocation decision date	2021-05-21^^xsd:date	
PESTON:0811554	11554	DOCTRIN	pesticide issue date	1993-08-07^^xsd:date	
PESTON:0811555	11555	DOCTRIN	pesticide authorization expiry date	2022-04-30^^xsd:date	
PESTON:0811556	11556	DOCTRIN	pesticide revocation date	2011-12-01^^xsd:date	
PESTON:0811557	11557	DODENE 35 L	pesticide issue date	2002-07-02^^xsd:date	
PESTON:0811558	11558	DODENE 35 L	pesticide authorization expiry date	2011-12-31^^xsd:date	
PESTON:0811559	11559	DODENE 35 L	pesticide revocation date	2011-12-01^^xsd:date	
PESTON:0811560	11560	DODENE 65 WDG	pesticide issue date	1997-09-29^^xsd:date	
PESTON:0811561	11561	DODENE 65 WDG	pesticide authorization expiry date	2011-12-31^^xsd:date	
PESTON:0811562	11562	DODENE 65 WDG	pesticide revocation date	2011-12-01^^xsd:date	
PESTON:0811563	11563	DODENE DF	pesticide issue date	1986-12-18^^xsd:date	
